topic,term,beta
4,dør,0.0010127017881003154
5,dør,2.428631446795806e-5
6,dør,3.9334564968862876e-4
7,dør,0.0010128212481591201
8,dør,2.5134004574439646e-4
1,dybt,7.644765672926528e-4
2,dybt,7.572234446434384e-4
3,dybt,1.8132905003510148e-4
4,dybt,3.286119799816573e-4
5,dybt,7.654135185415583e-4
6,dybt,3.6347758320579867e-4
7,dybt,4.3273411267156267e-4
8,dybt,0.0012473740449592094
1,eksistere,6.302328043372153e-4
2,eksistere,1.2254678252206256e-7
3,eksistere,6.798901249411596e-5
4,eksistere,3.067627794423538e-5
5,eksistere,1.05458126191967e-4
6,eksistere,4.639681717504826e-4
7,eksistere,2.0307401491897884e-4
8,eksistere,7.549060738030246e-4
1,etablere,2.1668604845168549e-4
2,etablere,1.6308486633687282e-4
3,etablere,1.7516934650308578e-5
4,etablere,2.2156676115758295e-4
5,etablere,5.749764054987625e-4
6,etablere,8.454458306498391e-4
7,etablere,1.6496369079534766e-5
8,etablere,6.735218146160913e-4
1,faktisk,5.076559190137421e-4
2,faktisk,0.0013028013124072222
3,faktisk,0.001102901347624147
4,faktisk,8.59756000672185e-4
5,faktisk,0.0018220141915325984
6,faktisk,3.8280650496583506e-4
7,faktisk,0.0010367458541553094
8,faktisk,0.002906576885084996
1,fokus,0.0015492468591273198
2,fokus,3.66336362983373e-4
3,fokus,8.479461881462508e-4
4,fokus,0.0012537094416246546
5,fokus,0.0012100626282053838
6,fokus,8.345752106724959e-4
7,fokus,3.6014885671750984e-4
8,fokus,2.3918137339808425e-4
1,forår,3.0021106271825625e-4
2,forår,4.465086618435045e-4
3,forår,0.00022368100234151524
4,forår,6.491747156895973e-4
5,forår,4.4850454753833863e-4
6,forår,6.954883900121194e-4
7,forår,3.075034444482606e-4
8,forår,6.557294997616575e-5
1,forsøge,0.0010747397798578282
2,forsøge,5.674268844517216e-4
3,forsøge,0.002658820920970388
4,forsøge,3.2451117170354275e-5
5,forsøge,9.877069386685297e-4
6,forsøge,0.0010187378973814535
7,forsøge,0.004230537616518286
8,forsøge,0.002794043718527288
1,fungere,2.84495453698305e-4
2,fungere,3.357581729681522e-4
3,fungere,5.411783496022575e-4
4,fungere,3.176932169583712e-4
5,fungere,2.4137291654404696e-4
6,fungere,8.059549182344058e-4
7,fungere,2.2316555541106685e-4
8,fungere,3.5440733467531074e-4
1,grænse,8.70616224487383e-4
2,grænse,1.886419488463107e-4
3,grænse,2.3674335388172967e-4
4,grænse,7.577467231922431e-4
5,grænse,5.740602370663122e-4
6,grænse,0.001482179342138661
7,grænse,2.9623196993459357e-4
8,grænse,0.0032295332443813764
1,Grønland,7.17339530224383e-7
2,Grønland,1.3983167389493097e-25
3,Grønland,7.166890838985708e-4
4,Grønland,2.3869162155870617e-10
5,Grønland,2.293445355925864e-12
6,Grønland,0.004017333614805227
7,Grønland,9.081201908724185e-10
8,Grønland,1.1112693437886837e-4
1,hemmelig,3.2845000255087466e-10
2,hemmelig,8.708775582197549e-4
3,hemmelig,4.1392182756180146e-4
4,hemmelig,4.6254718903006054e-4
5,hemmelig,2.359099446789678e-5
6,hemmelig,2.3945346293020888e-4
7,hemmelig,3.342341404128297e-4
8,hemmelig,6.831290068006216e-4
1,hurtigt,5.253445897864511e-4
2,hurtigt,2.8424581400592042e-5
3,hurtigt,5.943341203843955e-4
4,hurtigt,3.2189875060340814e-4
5,hurtigt,6.521266659641545e-4
6,hurtigt,7.282682533667396e-4
7,hurtigt,0.0010362966734806653
8,hurtigt,3.093342200306205e-4
1,Johnson,5.158195112073244e-15
2,Johnson,5.80172895341451e-10
3,Johnson,1.2585485724566771e-15
4,Johnson,0.0025986787790369314
5,Johnson,0.0020572798735620733
6,Johnson,2.2119742750895387e-4
7,Johnson,5.336477952610126e-13
8,Johnson,9.810019800194885e-7
1,jord,4.322913233132092e-4
2,jord,4.950651454338991e-4
3,jord,3.513921770173702e-5
4,jord,3.864199864307908e-4
5,jord,4.0987245644995935e-4
6,jord,6.560807975375623e-4
7,jord,4.342838228392468e-4
8,jord,0.0017338570708552508
1,kæmpe,5.642554846389121e-4
2,kæmpe,0.0027608946942354064
3,kæmpe,0.0011774032171891601
4,kæmpe,0.001983560482913049
5,kæmpe,0.0017128178096352297
6,kæmpe,8.212600576900361e-4
7,kæmpe,0.0015762821790894761
8,kæmpe,5.277800659559246e-4
1,kigge,3.9982697924635966e-4
2,kigge,0.0013807950463248792
3,kigge,0.0015711315326069177
4,kigge,0.0010812122779473808
5,kigge,9.716028804930715e-4
6,kigge,0.0011380637808718987
7,kigge,2.106630764831326e-4
8,kigge,7.110469635092538e-4
1,køre,7.828669774491313e-5
2,køre,0.0028420346075523316
3,køre,0.0018606442580709542
4,køre,6.468888042588192e-4
5,køre,4.937661208500358e-4
6,køre,0.0029121455423065726
7,køre,0.001536083729209864
8,køre,0.001515425301800697
1,krop,2.5527802402303e-4
2,krop,2.190551717834304e-7
3,krop,6.293739780898618e-4
4,krop,5.664297762434765e-4
5,krop,1.6062042811804855e-6
6,krop,7.730379402845494e-5
7,krop,2.5498155730366073e-4
8,krop,6.143012430235344e-4
1,linje,1.4548216059917532e-4
2,linje,1.5630144662915707e-4
3,linje,2.007279507289555e-4
4,linje,8.944107421343193e-4
5,linje,3.5390416362339477e-4
6,linje,5.384070860976354e-4
7,linje,3.0001122269266053e-6
8,linje,3.9916008625229027e-4
1,lytte,1.1429877204468626e-5
2,lytte,1.7163392587278908e-4
3,lytte,0.002715757782739607
4,lytte,6.088144007292712e-4
5,lytte,8.200879086771054e-4
6,lytte,2.6310830800756386e-4
7,lytte,3.943009466706715e-8
8,lytte,2.668345805128172e-4
1,magt,4.3639318861310905e-4
2,magt,5.1860329474510806e-14
3,magt,1.687577207286207e-4
4,magt,0.0038719605896887655
5,magt,0.001189506664245803
6,magt,5.87209984264359e-4
7,magt,0.001057405846507918
8,magt,0.0013807358084108436
1,Martin,3.302844751258995e-7
2,Martin,0.0027196945622808668
3,Martin,9.166798875816773e-4
4,Martin,9.965108224094061e-4
5,Martin,3.273022576274843e-4
6,Martin,5.206981029042626e-4
7,Martin,1.1520945820222825e-5
8,Martin,0.0011865403487054066
1,oplyse,6.733576489478499e-4
2,oplyse,0.0018111755495801437
3,oplyse,7.288181317476342e-5
4,oplyse,2.5689549437631483e-4
5,oplyse,2.7117379057723767e-4
6,oplyse,8.383946719661033e-4
7,oplyse,0.003227698036837291
8,oplyse,2.1055827612464681e-4
1,premierminister,5.000725323082509e-5
2,premierminister,2.4185481716440876e-9
3,premierminister,3.0461223847202837e-5
4,premierminister,0.0018733526217284322
5,premierminister,3.2181107532580665e-4
6,premierminister,4.2066233807181873e-4
7,premierminister,1.0095095359370498e-5
8,premierminister,1.3867948448243538e-4
1,rent,3.738361834661658e-4
2,rent,1.6811852955476344e-4
3,rent,2.841801659188207e-4
4,rent,1.7549431496167843e-4
5,rent,7.696525847231694e-4
6,rent,3.0716363417124595e-4
7,rent,3.550068051113246e-4
8,rent,2.87805738321486e-4
1,Rusland,2.2182133111885258e-4
2,Rusland,0.0011120776549627062
3,Rusland,5.855910777468669e-9
4,Rusland,0.005823905771000041
5,Rusland,3.109695348930671e-5
6,Rusland,1.1909814500050664e-7
7,Rusland,0.0011984017717951395
8,Rusland,8.418607691306646e-6
1,snart,3.744250112800508e-4
2,snart,0.00077546296494714105
3,snart,7.346766292915461e-4
4,snart,7.05358192106561e-4
5,snart,5.34531046584676e-4
6,snart,3.6566179120299346e-4
7,snart,6.376954417775988e-4
8,snart,0.0010582024700468047
1,studi,9.069657653991738e-4
2,studi,2.4232554976131755e-23
3,studi,3.2352486080712263e-4
4,studi,9.335615341514029e-4
5,studi,7.80084394791681e-6
6,studi,1.7377139029385724e-4
7,studi,6.032616622197984e-4
8,studi,0.0011443425093867338
1,tilfælde,0.003253029725195552
2,tilfælde,1.752203138268501e-4
3,tilfælde,7.072849291740051e-4
4,tilfælde,3.464927592152873e-4
5,tilfælde,2.526512327950639e-4
6,tilfælde,8.416459710329151e-4
7,tilfælde,0.002595171613540943
8,tilfælde,7.735353219084789e-4
1,trods,2.1724773172519167e-4
2,trods,3.661728172648507e-4
3,trods,5.379633491393654e-4
4,trods,1.9769085548286165e-4
5,trods,1.9588444562592487e-4
6,trods,2.44737046559984e-4
7,trods,2.2779845063305114e-4
8,trods,4.1505098504351993e-4
1,udfordring,6.077681075545815e-4
2,udfordring,7.150471094652775e-4
3,udfordring,4.121598319322054e-4
4,udfordring,0.0012068565140733968
5,udfordring,0.0010301621428397412
6,udfordring,0.0017410515033156957
7,udfordring,3.4723364152969863e-4
8,udfordring,3.6497412247080526e-4
1,virke,8.051047568136632e-4
2,virke,6.749971511107492e-4
3,virke,5.595233681736615e-4
4,virke,0.001469810449210869
5,virke,0.0012989275756729254
6,virke,5.83090864020015e-4
7,virke,0.0012744867964900243
8,virke,0.0016749646551803268
1,anledning,3.511031698963387e-4
2,anledning,1.0113112188040482e-4
3,anledning,1.1878765788782365e-4
4,anledning,3.8009648573989504e-4
5,anledning,2.890162589686739e-4
6,anledning,4.033939164999047e-6
7,anledning,6.792379421667848e-4
8,anledning,3.3020702880837133e-4
1,begå,8.427071415797395e-4
2,begå,1.5208941426132994e-7
3,begå,0.0012898895453126813
4,begå,3.26597682654676e-10
5,begå,4.703198224237085e-8
6,begå,8.499554744898189e-6
7,begå,0.001150656198759496
8,begå,2.553544242046285e-4
1,desværre,8.249499985030143e-7
2,desværre,7.954992260741589e-4
3,desværre,2.3078783988016207e-4
4,desværre,3.5037240471874143e-4
5,desværre,6.131992663139954e-4
6,desværre,4.0842170684433763e-4
7,desværre,3.7980808762106154e-4
8,desværre,7.466672233863824e-4
1,dom,8.579035580856889e-4
2,dom,3.833783529442932e-4
3,dom,4.737594759033929e-5
4,dom,2.787123697142815e-15
5,dom,1.1601069583061685e-7
6,dom,0.0012949092979463496
7,dom,0.0027137198296265466
8,dom,1.086783252013412e-6
1,endda,2.1502454299067037e-7
2,endda,2.699893988451522e-4
3,endda,6.809235184982641e-4
4,endda,5.971614732415248e-4
5,endda,3.7772234086228053e-6
6,endda,5.169492539694512e-9
7,endda,2.098905327279142e-4
8,endda,6.427489879333296e-4
1,forfatter,0.0012044159100474993
2,forfatter,8.474365642775986e-5
3,forfatter,6.94250467059057e-4
4,forfatter,0.0014860150865025348
5,forfatter,2.3614436333181097e-6
6,forfatter,1.0656788658300744e-5
7,forfatter,7.571296307911048e-4
8,forfatter,0.005715678974845072
1,huske,3.981210449695677e-4
2,huske,0.0010623719701457642
3,huske,0.0020515704504379525
4,huske,0.0012140622848809228
5,huske,2.7549777139892985e-4
6,huske,1.7840680820039697e-5
7,huske,7.204445633761907e-8
8,huske,5.498190420148006e-4
1,Italien,1.8332087131879476e-4
2,Italien,6.395045959747199e-4
3,Italien,2.5735768109733882e-14
4,Italien,2.3894091869693397e-5
5,Italien,1.550079731127752e-7
6,Italien,6.277774466767131e-4
7,Italien,3.2925390026114406e-4
8,Italien,5.223210071199795e-4
1,lukke,6.047937937782733e-4
2,lukke,5.598567570257638e-4
3,lukke,7.932693063286161e-4
4,lukke,6.999685118811168e-4
5,lukke,6.12008641306491e-6
6,lukke,0.0013375905899523056
7,lukke,0.002970993942598234
8,lukke,4.879114903283194e-4
1,omgang,4.191005873886819e-4
2,omgang,5.6805231698062e-5
3,omgang,1.6260271078403322e-4
4,omgang,8.348660073953111e-5
5,omgang,2.3066300839145475e-4
6,omgang,5.051151804807779e-4
7,omgang,0.0014201588107154947
8,omgang,5.2101815693183044e-5
1,rig,4.5971865087975636e-4
2,rig,1.8834120347355717e-4
3,rig,7.794095853631093e-5
4,rig,0.0023786582407389423
5,rig,8.319881105452501e-4
6,rig,0.0012074916688474039
7,rig,7.8861531683126e-5
8,rig,5.796733272631033e-4
1,salg,7.693751479766184e-5
2,salg,0.001546896990032836
3,salg,3.1856957738880344e-5
4,salg,6.605037971277444e-5
5,salg,6.311400342497533e-4
6,salg,6.747104744973282e-4
7,salg,6.474850702494221e-4
8,salg,6.202943373561143e-5
1,stykke,4.03131522593321e-10
2,stykke,6.941732309299544e-4
3,stykke,3.8837368221184834e-4
4,stykke,3.752546504713574e-4
5,stykke,5.087385536287813e-7
6,stykke,1.3514209624342508e-4
7,stykke,1.1495421823836996e-4
8,stykke,0.0023286608520768984
1,Thomas,8.251043099735876e-4
2,Thomas,0.0012620003365074151
3,Thomas,3.695065063382181e-4
4,Thomas,1.0509219650008006e-9
5,Thomas,5.499622386438424e-4
6,Thomas,4.1291494729654704e-4
7,Thomas,3.534521899656362e-4
8,Thomas,0.0012836972869454248
1,tillade,6.497338916445158e-4
2,tillade,2.3198248935698954e-4
3,tillade,3.0434803243772646e-4
4,tillade,2.819896208792898e-4
5,tillade,4.019500479791223e-4
6,tillade,8.481729866961614e-4
7,tillade,1.4270054908791464e-7
8,tillade,6.403992555018855e-4
1,trække,5.530109273689944e-4
2,trække,0.0014262136936266942
3,trække,6.865311947623067e-4
4,trække,0.0024939728820483936
5,trække,0.001290298449912156
6,trække,0.0013106267842165824
7,trække,0.0014357444194092487
8,trække,0.001210849142475474
1,anholde,5.066377611953855e-10
2,anholde,1.8340237248165432e-4
3,anholde,1.7157508762426197e-9
4,anholde,6.066525799231221e-7
5,anholde,1.7471236215646082e-5
6,anholde,5.54012750920716e-14
7,anholde,0.0026378928824060998
8,anholde,8.217657783680295e-10
1,brit,1.4983031396349976e-5
2,brit,1.7861497766974112e-14
3,brit,1.9467523277221793e-4
4,brit,4.082514462396304e-4
5,brit,0.001415907931978636
6,brit,8.342716695548328e-5
7,brit,7.573312912654912e-6
8,brit,2.4634984650571123e-5
1,budget,6.895746792065547e-9
2,budget,4.30403487590106e-27
3,budget,8.606475418357845e-16
4,budget,1.920877408466788e-16
5,budget,1.1836832764495642e-4
6,budget,0.0020581377151019944
7,budget,8.416186474548649e-5
8,budget,1.6222007789379044e-19
1,Corbyn,8.002416122662621e-22
2,Corbyn,5.417232992449145e-19
3,Corbyn,1.368438976975493e-16
4,Corbyn,0.001984956837372607
5,Corbyn,7.089875100882277e-4
6,Corbyn,6.190512019765121e-7
7,Corbyn,1.4333585031985834e-12
8,Corbyn,5.896724475867342e-10
1,fængsel,2.799500968651041e-4
2,fængsel,5.6597497218296396e-5
3,fængsel,0.00107321927895497
4,fængsel,1.000953194707272e-4
5,fængsel,1.130037821781741e-7
6,fængsel,1.0702451516523382e-5
7,fængsel,0.0026479934606089043
8,fængsel,2.159181199020245e-5
1,forsvinde,3.561190148061909e-4
2,forsvinde,1.6241913726811212e-4
3,forsvinde,4.399964702611627e-4
4,forsvinde,1.5654438478748768e-4
5,forsvinde,3.6088738617285455e-4
6,forsvinde,3.072261412871997e-8
7,forsvinde,2.545161157637506e-4
8,forsvinde,0.0017038117113427845
1,gennemføre,8.126841120829579e-5
2,gennemføre,1.3767274591642843e-4
3,gennemføre,7.742569723211302e-4
4,gennemføre,9.991649451568127e-4
5,gennemføre,6.695113022797558e-4
6,gennemføre,4.7739336509313205e-8
7,gennemføre,9.842603349126291e-4
8,gennemføre,5.898428330984882e-5
1,historie,0.002120404645793476
2,historie,4.255449818991306e-4
3,historie,0.002010692580278338
4,historie,0.0017597119942255857
5,historie,5.995866562115394e-4
6,historie,5.269719079075047e-4
7,historie,0.0012895216720906853
8,historie,0.007342751782564906
1,højt,2.6958129583907808e-5
2,højt,2.735377840500014e-4
3,højt,7.270099796705821e-4
4,højt,3.6213338538486394e-4
5,højt,8.542984416142543e-4
6,højt,2.542290612972356e-4
7,højt,2.9597517199688162e-5
8,højt,3.275694935616121e-4
1,indsats,8.640090178401146e-4
2,indsats,7.235200350102347e-4
3,indsats,3.231160825849063e-4
4,indsats,0.0012807260601912559
5,indsats,2.3452838485365404e-5
6,indsats,0.0014737777596179706
7,indsats,2.4856966363562136e-4
8,indsats,3.1855060847410624e-4
1,København,0.004418320045430527
2,København,0.0034052107992673135
3,København,0.0036717271167489947
4,København,1.2126498834833092e-4
5,København,0.001398979525588717
6,København,0.003764808685365193
7,København,0.004763966086710319
8,København,0.0017805904052033972
1,Labour,7.646155765104393e-5
2,Labour,4.665582138996004e-12
3,Labour,1.5111619223225827e-6
4,Labour,0.0035717056268748603
5,Labour,2.9807850792309943e-4
6,Labour,9.32675421699042e-9
7,Labour,1.9585611695639919e-13
8,Labour,3.6340498442828565e-7
1,nation,2.368531082294093e-4
2,nation,6.06801602393941e-4
3,nation,4.525570161451947e-4
4,nation,0.002093415394791146
5,nation,6.510154153801316e-4
6,nation,3.082342880666413e-5
7,nation,1.7811487628604654e-4
8,nation,1.8192074864645927e-5
1,rundt,3.3619680115233206e-4
2,rundt,5.552263453888311e-4
3,rundt,0.002556795565320867
4,rundt,0.001043084649657962
5,rundt,2.923003252850855e-4
6,rundt,5.107714898857222e-4
7,rundt,0.0014607590689171047
8,rundt,0.002243418423776348
1,skade,1.8556121972487672e-4
2,skade,0.00289877489665647
3,skade,8.954301834291964e-5
4,skade,5.620664400412947e-4
5,skade,0.0011130673631652237
6,skade,3.012203483465367e-4
7,skade,0.0015680568560770684
8,skade,2.5888749058830996e-4
1,skyldes,0.0011056155391153274
2,skyldes,4.8299971842389244e-4
3,skyldes,6.114709786096855e-4
4,skyldes,1.733375922412295e-5
5,skyldes,4.299551078969944e-4
6,skyldes,4.007556474225913e-4
7,skyldes,5.115354026806573e-4
8,skyldes,4.89891002394649e-4
1,slutning,3.363890255826436e-4
2,slutning,0.001052044449973044
3,slutning,3.879900355786365e-5
4,slutning,1.501931282840022e-4
5,slutning,1.8711170210323471e-4
6,slutning,1.307966547010219e-4
7,slutning,3.3879053697650834e-4
8,slutning,8.882338231960463e-4
1,spiller,7.0066042393728216e-15
2,spiller,0.007713781287695202
3,spiller,4.734602403554122e-10
4,spiller,1.3160789243432033e-7
5,spiller,1.1576461288351581e-13
6,spiller,1.3218001993996024e-7
7,spiller,3.361001426084051e-10
8,spiller,7.933849015401578e-13
1,tegn,4.513258595497754e-4
2,tegn,2.6777844974308293e-4
3,tegn,6.281872005650304e-4
4,tegn,0.0018758677816936757
5,tegn,5.344278073733217e-5
6,tegn,5.323196424605342e-6
7,tegn,1.2797093983038621e-4
8,tegn,2.697353036793177e-4
1,udtale,9.598667939919912e-4
2,udtale,4.1561544954104944e-4
3,udtale,4.026419850954003e-4
4,udtale,7.024048344833512e-4
5,udtale,2.344763217040347e-4
6,udtale,3.4435741333911597e-4
7,udtale,0.0017671894131612818
8,udtale,2.4095156931563395e-5
1,vand,4.5236273161484135e-6
2,vand,2.1133750650744143e-4
3,vand,0.0011109853998547087
4,vand,1.852785887635589e-7
5,vand,2.3541524938323135e-4
6,vand,0.0018914096523227181
7,vand,3.3276307936738097e-4
8,vand,2.602044540718018e-4
1,vestlig,0.0013127255235172686
2,vestlig,1.399701799615929e-14
3,vestlig,1.274370139170308e-6
4,vestlig,5.116562536082704e-4
5,vestlig,1.055036623224816e-4
6,vestlig,3.932468694425235e-9
7,vestlig,4.6705389393366905e-4
8,vestlig,0.0010988578878064488
1,aktuel,7.052005667343706e-4
2,aktuel,4.384166894291737e-9
3,aktuel,1.2318659709514315e-6
4,aktuel,3.272077386127816e-11
5,aktuel,2.1261251079409538e-4
6,aktuel,1.0423580819454131e-4
7,aktuel,8.476800806147885e-4
8,aktuel,7.906363067111308e-4
1,årti,7.684654207976312e-4
2,årti,1.7325699667366292e-4
3,årti,4.1677453786260175e-4
4,årti,0.0010752733096374666
5,årti,0.0023623891216323855
6,årti,8.664443695661749e-5
7,årti,2.3541157481714116e-4
8,årti,0.0013077320011641855
1,beslutte,6.294812578970353e-4
2,beslutte,3.769583245765528e-4
3,beslutte,0.0013240737440680347
4,beslutte,2.081731849438208e-4
5,beslutte,4.7385258612002663e-5
6,beslutte,7.140755398887805e-4
7,beslutte,4.7243201659732534e-5
8,beslutte,5.583112777318479e-4
1,bestemt,0.0012162928022418779
2,bestemt,2.1771974228108475e-4
3,bestemt,6.53454827904516e-4
4,bestemt,6.884675730865549e-4
5,bestemt,1.355567218849712e-4
6,bestemt,6.488435254740539e-4
7,bestemt,4.6989626534663955e-4
8,bestemt,9.535323040488447e-4
1,bog,0.001188584526917994
2,bog,1.0701780982077754e-7
3,bog,0.002485493412495267
4,bog,7.296401764743367e-4
5,bog,5.990318606684991e-4
6,bog,7.924765145614118e-8
7,bog,9.739490005680775e-7
8,bog,0.010765109701504925
1,Christian,0.0011783336373142107
2,Christian,0.008358637605391309
3,Christian,1.3062679984318976e-9
4,Christian,2.1322915499542325e-9
5,Christian,7.812511694605688e-5
6,Christian,3.084480701505783e-4
7,Christian,3.3903492383692606e-4
8,Christian,2.64668810244819e-4
1,David,1.5857617893075436e-4
2,David,0.0011547047453561716
3,David,1.0343589327037148e-4
4,David,4.6043579125624323e-4
5,David,1.193671283009015e-4
6,David,5.43022613220422e-4
7,David,2.044372923371793e-4
8,David,1.732737876917825e-4
1,desuden,9.533707534608984e-4
2,desuden,7.851451032377557e-4
3,desuden,4.2665471099645236e-4
4,desuden,1.8445789085159256e-11
5,desuden,5.905206714847527e-4
6,desuden,6.752513236013957e-4
7,desuden,9.421648357872312e-4
8,desuden,8.80439120525847e-5
1,foregå,2.6098261503223005e-4
2,foregå,2.9246290577603513e-4
3,foregå,3.2457513623439856e-4
4,foregå,2.6102373282720494e-4
